Order_Detail_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales
OD009752,ORD006250,PROD0146,9,185000,2,1665000,33300,1631700
OD009753,ORD006250,PROD0110,6,155000,0,930000,0,930000
OD009754,ORD006251,PROD0169,10,220000,0,2200000,0,2200000
OD009755,ORD006251,PROD0132,8,285000,2,2280000,45600,2234400
OD009756,ORD006252,PROD0186,9,265147,0,2386323,0,2386323
OD009757,ORD006253,PROD0011,5,75000,0,375000,0,375000
OD009758,ORD006253,PROD0134,4,310000,0,1240000,0,1240000
OD009759,ORD006253,PROD0024,5,98000,2,490000,9800,480200
OD009760,ORD006254,PROD0070,1,126000,0,126000,0,126000
OD009761,ORD006255,PROD0091,8,148000,0,1184000,0,1184000
OD009762,ORD006256,PROD0103,9,148000,5,1332000,66600,1265400
OD009763,ORD006256,PROD0043,1,98000,0,98000,0,98000
OD009764,ORD006257,PROD0038,9,111000,0,999000,0,999000
OD009765,ORD006258,PROD0030,7,100000,7,700000,49000,651000
OD009766,ORD006259,PROD0043,6,98000,10,588000,58800,529200
OD009767,ORD006259,PROD0139,8,210000,2,1680000,33600,1646400
OD009768,ORD006260,PROD0180,1,142869,5,142869,7143.45,135725.55
OD009769,ORD006261,PROD0069,10,125000,0,1250000,0,1250000
OD009770,ORD006262,PROD0170,9,245000,5,2205000,110250,2094750
OD009771,ORD006262,PROD0164,8,235000,0,1880000,0,1880000
OD009772,ORD006262,PROD0056,4,125000,5,500000,25000,475000
OD009773,ORD006263,PROD0039,2,115000,5,230000,11500,218500
OD009774,ORD006263,PROD0077,4,138000,2,552000,11040,540960
OD009775,ORD006264,PROD0024,5,98000,10,490000,49000,441000
OD009776,ORD006264,PROD0192,10,135661,2,1356610,27132.2,1329477.8
OD009777,ORD006265,PROD0163,5,225000,0,1125000,0,1125000
OD009778,ORD006266,PROD0079,8,142000,7,1136000,79520,1056480
OD009779,ORD006266,PROD0102,5,143000,0,715000,0,715000
OD009780,ORD006267,PROD0066,1,114500,0,114500,0,114500
OD009781,ORD006267,PROD0001,8,50000,2,400000,8000,392000
OD009782,ORD006268,PROD0041,4,95000,7,380000,26600,353400
OD009783,ORD006268,PROD0010,6,75000,15,450000,67500,382500
OD009784,ORD006269,PROD0082,4,138000,5,552000,27600,524400
OD009785,ORD006270,PROD0084,8,140000,10,1120000,112000,1008000
OD009786,ORD006270,PROD0073,9,128000,5,1152000,57600,1094400
OD009787,ORD006271,PROD0138,8,190000,0,1520000,0,1520000
OD009788,ORD006272,PROD0147,9,195000,5,1755000,87750,1667250
OD009789,ORD006272,PROD0111,7,16000,7,112000,7840,104160
OD009790,ORD006272,PROD0070,6,126000,0,756000,0,756000
OD009791,ORD006273,PROD0070,8,126000,2,1008000,20160,987840
OD009792,ORD006273,PROD0092,7,150000,0,1050000,0,1050000
OD009793,ORD006274,PROD0147,3,195000,2,585000,11700,573300
OD009794,ORD006274,PROD0065,3,110000,5,330000,16500,313500
OD009795,ORD006275,PROD0143,1,285000,7,285000,19950,265050
OD009796,ORD006276,PROD0064,8,150000,2,1200000,24000,1176000
OD009797,ORD006277,PROD0109,2,150000,0,300000,0,300000
OD009798,ORD006278,PROD0051,1,102500,5,102500,5125,97375
OD009799,ORD006278,PROD0018,9,94000,0,846000,0,846000
OD009800,ORD006279,PROD0100,1,135000,0,135000,0,135000
OD009801,ORD006279,PROD0142,10,265000,7,2650000,185500,2464500
OD009802,ORD006280,PROD0086,3,148000,5,444000,22200,421800
OD009803,ORD006281,PROD0156,10,225000,5,2250000,112500,2137500
OD009804,ORD006282,PROD0012,7,75000,0,525000,0,525000
OD009805,ORD006283,PROD0010,1,75000,10,75000,7500,67500
OD009806,ORD006284,PROD0187,8,225148,10,1801184,180118.4,1621065.6
OD009807,ORD006285,PROD0114,10,155500,10,1555000,155500,1399500
OD009808,ORD006286,PROD0070,10,126000,0,1260000,0,1260000
OD009809,ORD006287,PROD0130,9,250000,0,2250000,0,2250000
OD009810,ORD006287,PROD0152,3,285000,5,855000,42750,812250
OD009811,ORD006288,PROD0177,2,120000,0,240000,0,240000
OD009812,ORD006289,PROD0182,4,295189,2,1180756,23615.12,1157140.88
OD009813,ORD006290,PROD0071,6,128000,7,768000,53760,714240
OD009814,ORD006290,PROD0003,8,60000,10,480000,48000,432000
OD009815,ORD006291,PROD0082,10,138000,5,1380000,69000,1311000
OD009816,ORD006292,PROD0025,5,82000,0,410000,0,410000
OD009817,ORD006293,PROD0104,5,155000,0,775000,0,775000
OD009818,ORD006294,PROD0039,9,115000,0,1035000,0,1035000
OD009819,ORD006295,PROD0135,10,350000,0,3500000,0,3500000
OD009820,ORD006295,PROD0178,5,115000,0,575000,0,575000
OD009821,ORD006296,PROD0041,6,95000,0,570000,0,570000
OD009822,ORD006297,PROD0110,3,155000,0,465000,0,465000
OD009823,ORD006297,PROD0192,4,135661,0,542644,0,542644
OD009824,ORD006297,PROD0063,8,140000,10,1120000,112000,1008000
OD009825,ORD006298,PROD0159,2,285000,5,570000,28500,541500
OD009826,ORD006299,PROD0009,3,75000,10,225000,22500,202500
OD009827,ORD006299,PROD0128,2,250000,5,500000,25000,475000
OD009828,ORD006300,PROD0008,3,70000,5,210000,10500,199500
OD009829,ORD006300,PROD0015,8,80000,5,640000,32000,608000
OD009830,ORD006300,PROD0116,9,162000,7,1458000,102060,1355940
OD009831,ORD006301,PROD0175,4,435000,2,1740000,34800,1705200
OD009832,ORD006302,PROD0141,9,235000,5,2115000,105750,2009250
OD009833,ORD006302,PROD0083,5,138000,0,690000,0,690000
OD009834,ORD006303,PROD0078,3,140000,7,420000,29400,390600
OD009835,ORD006304,PROD0095,10,162000,2,1620000,32400,1587600
OD009836,ORD006305,PROD0058,6,145000,0,870000,0,870000
OD009837,ORD006305,PROD0004,2,60000,7,120000,8400,111600
OD009838,ORD006306,PROD0162,3,210000,0,630000,0,630000
OD009839,ORD006307,PROD0106,4,140000,15,560000,84000,476000
OD009840,ORD006307,PROD0174,2,325000,5,650000,32500,617500
OD009841,ORD006308,PROD0117,10,175000,7,1750000,122500,1627500
OD009842,ORD006308,PROD0077,7,138000,0,966000,0,966000
OD009843,ORD006309,PROD0013,10,80000,5,800000,40000,760000
OD009844,ORD006309,PROD0150,3,255000,0,765000,0,765000
OD009845,ORD006310,PROD0122,9,165000,2,1485000,29700,1455300
OD009846,ORD006310,PROD0174,7,325000,7,2275000,159250,2115750
OD009847,ORD006311,PROD0049,4,95000,0,380000,0,380000
OD009848,ORD006311,PROD0077,4,138000,5,552000,27600,524400
OD009849,ORD006312,PROD0049,2,95000,5,190000,9500,180500
OD009850,ORD006313,PROD0033,8,98000,10,784000,78400,705600
OD009851,ORD006313,PROD0179,8,65000,5,520000,26000,494000
OD009852,ORD006314,PROD0074,6,132000,2,792000,15840,776160
OD009853,ORD006315,PROD0002,9,50000,10,450000,45000,405000
OD009854,ORD006316,PROD0013,7,80000,5,560000,28000,532000
OD009855,ORD006317,PROD0068,8,120000,0,960000,0,960000
OD009856,ORD006318,PROD0008,10,70000,2,700000,14000,686000
OD009857,ORD006319,PROD0178,4,115000,2,460000,9200,450800
OD009858,ORD006319,PROD0165,7,255000,0,1785000,0,1785000
OD009859,ORD006320,PROD0182,7,295189,7,2066323,144642.61,1921680.39
OD009860,ORD006320,PROD0171,10,255000,10,2550000,255000,2295000
OD009861,ORD006321,PROD0010,8,75000,2,600000,12000,588000
OD009862,ORD006321,PROD0130,3,250000,0,750000,0,750000
OD009863,ORD006321,PROD0171,9,255000,0,2295000,0,2295000
OD009864,ORD006322,PROD0172,9,277000,5,2493000,124650,2368350
OD009865,ORD006322,PROD0092,2,150000,0,300000,0,300000
OD009866,ORD006323,PROD0188,8,254957,2,2039656,40793.12,1998862.88
OD009867,ORD006323,PROD0034,3,98000,5,294000,14700,279300
OD009868,ORD006324,PROD0138,3,190000,5,570000,28500,541500
OD009869,ORD006324,PROD0054,5,115000,0,575000,0,575000
OD009870,ORD006324,PROD0183,4,324367,5,1297468,64873.4,1232594.6
OD009871,ORD006325,PROD0180,9,142869,0,1285821,0,1285821
OD009872,ORD006325,PROD0184,2,79485,5,158970,7948.5,151021.5
OD009873,ORD006326,PROD0013,9,80000,5,720000,36000,684000
OD009874,ORD006327,PROD0055,1,120000,0,120000,0,120000
OD009875,ORD006328,PROD0079,3,142000,10,426000,42600,383400
OD009876,ORD006329,PROD0190,5,309979,7,1549895,108492.65,1441402.35
OD009877,ORD006330,PROD0133,6,295000,10,1770000,177000,1593000
OD009878,ORD006330,PROD0197,9,221508,2,1993572,39871.44,1953700.56
OD009879,ORD006331,PROD0174,7,325000,10,2275000,227500,2047500
OD009880,ORD006332,PROD0056,6,125000,5,750000,37500,712500
OD009881,ORD006332,PROD0038,2,111000,2,222000,4440,217560
OD009882,ORD006333,PROD0126,1,210000,5,210000,10500,199500
OD009883,ORD006334,PROD0157,8,250000,10,2000000,200000,1800000
OD009884,ORD006334,PROD0045,6,110000,10,660000,66000,594000
OD009885,ORD006334,PROD0135,5,350000,0,1750000,0,1750000
OD009886,ORD006335,PROD0079,6,142000,0,852000,0,852000
OD009887,ORD006336,PROD0157,9,250000,2,2250000,45000,2205000
OD009888,ORD006337,PROD0125,5,195000,10,975000,97500,877500
OD009889,ORD006337,PROD0140,6,225000,15,1350000,202500,1147500
OD009890,ORD006337,PROD0008,6,70000,0,420000,0,420000
OD009891,ORD006338,PROD0169,9,220000,0,1980000,0,1980000
OD009892,ORD006339,PROD0130,3,250000,7,750000,52500,697500
OD009893,ORD006339,PROD0041,1,95000,0,95000,0,95000
OD009894,ORD006340,PROD0098,10,132000,0,1320000,0,1320000
OD009895,ORD006341,PROD0056,5,125000,7,625000,43750,581250
OD009896,ORD006341,PROD0025,6,82000,0,492000,0,492000
OD009897,ORD006342,PROD0096,5,165000,7,825000,57750,767250
OD009898,ORD006342,PROD0137,3,165000,10,495000,49500,445500
OD009899,ORD006343,PROD0158,2,265000,0,530000,0,530000
OD009900,ORD006343,PROD0189,7,235752,5,1650264,82513.2,1567750.8
OD009901,ORD006344,PROD0126,6,210000,7,1260000,88200,1171800
OD009902,ORD006345,PROD0001,7,50000,5,350000,17500,332500
OD009903,ORD006345,PROD0080,8,145000,10,1160000,116000,1044000
OD009904,ORD006346,PROD0088,3,155500,0,466500,0,466500
OD009905,ORD006347,PROD0197,5,221508,15,1107540,166131,941409
OD009906,ORD006347,PROD0026,7,85000,5,595000,29750,565250
OD009907,ORD006348,PROD0177,9,120000,0,1080000,0,1080000
OD009908,ORD006348,PROD0042,1,98000,5,98000,4900,93100
OD009909,ORD006349,PROD0134,3,310000,5,930000,46500,883500
OD009910,ORD006350,PROD0099,2,134000,0,268000,0,268000
OD009911,ORD006350,PROD0195,3,160472,10,481416,48141.6,433274.4
OD009912,ORD006351,PROD0059,10,135000,0,1350000,0,1350000
OD009913,ORD006352,PROD0096,2,165000,0,330000,0,330000
OD009914,ORD006353,PROD0130,8,250000,5,2000000,100000,1900000
OD009915,ORD006353,PROD0038,8,111000,7,888000,62160,825840
OD009916,ORD006354,PROD0053,8,108000,5,864000,43200,820800
OD009917,ORD006354,PROD0151,2,265000,5,530000,26500,503500
OD009918,ORD006355,PROD0156,1,225000,5,225000,11250,213750
OD009919,ORD006355,PROD0135,2,350000,5,700000,35000,665000
OD009920,ORD006356,PROD0037,9,105000,2,945000,18900,926100
OD009921,ORD006356,PROD0043,1,98000,0,98000,0,98000
OD009922,ORD006356,PROD0182,8,295189,2,2361512,47230.24,2314281.76
OD009923,ORD006357,PROD0181,4,90661,10,362644,36264.4,326379.6
OD009924,ORD006358,PROD0081,10,135000,2,1350000,27000,1323000
OD009925,ORD006358,PROD0111,5,16000,7,80000,5600,74400
OD009926,ORD006358,PROD0012,5,75000,5,375000,18750,356250
OD009927,ORD006359,PROD0132,5,285000,0,1425000,0,1425000
OD009928,ORD006359,PROD0020,9,95000,0,855000,0,855000
OD009929,ORD006360,PROD0018,8,94000,0,752000,0,752000
OD009930,ORD006361,PROD0107,10,142000,5,1420000,71000,1349000
OD009931,ORD006361,PROD0170,5,245000,0,1225000,0,1225000
OD009932,ORD006362,PROD0183,9,324367,0,2919303,0,2919303
OD009933,ORD006363,PROD0086,1,148000,10,148000,14800,133200
OD009934,ORD006363,PROD0104,7,155000,5,1085000,54250,1030750
OD009935,ORD006363,PROD0109,7,150000,2,1050000,21000,1029000
OD009936,ORD006364,PROD0091,1,148000,0,148000,0,148000
OD009937,ORD006365,PROD0145,2,170000,2,340000,6800,333200
OD009938,ORD006366,PROD0155,10,220000,0,2200000,0,2200000
OD009939,ORD006366,PROD0093,1,155000,0,155000,0,155000
OD009940,ORD006367,PROD0046,6,115000,10,690000,69000,621000
OD009941,ORD006368,PROD0168,8,320000,5,2560000,128000,2432000
OD009942,ORD006369,PROD0136,10,380000,10,3800000,380000,3420000
OD009943,ORD006370,PROD0082,3,138000,7,414000,28980,385020
OD009944,ORD006370,PROD0044,7,105000,0,735000,0,735000
OD009945,ORD006371,PROD0082,8,138000,5,1104000,55200,1048800
OD009946,ORD006372,PROD0170,10,245000,0,2450000,0,2450000
OD009947,ORD006373,PROD0067,7,120000,0,840000,0,840000
OD009948,ORD006374,PROD0177,3,120000,0,360000,0,360000
OD009949,ORD006374,PROD0050,9,98000,10,882000,88200,793800
OD009950,ORD006374,PROD0039,10,115000,5,1150000,57500,1092500
OD009951,ORD006375,PROD0014,4,80000,7,320000,22400,297600
OD009952,ORD006375,PROD0029,5,100000,5,500000,25000,475000
OD009953,ORD006375,PROD0053,7,108000,0,756000,0,756000
OD009954,ORD006376,PROD0145,9,170000,5,1530000,76500,1453500
OD009955,ORD006376,PROD0106,6,140000,0,840000,0,840000
OD009956,ORD006376,PROD0131,8,280000,0,2240000,0,2240000
OD009957,ORD006377,PROD0020,8,95000,2,760000,15200,744800
OD009958,ORD006378,PROD0125,3,195000,0,585000,0,585000
OD009959,ORD006379,PROD0130,4,250000,7,1000000,70000,930000
OD009960,ORD006379,PROD0102,9,143000,5,1287000,64350,1222650
OD009961,ORD006380,PROD0128,6,250000,5,1500000,75000,1425000
OD009962,ORD006381,PROD0026,3,85000,10,255000,25500,229500
OD009963,ORD006382,PROD0100,6,135000,2,810000,16200,793800
OD009964,ORD006382,PROD0144,3,295000,5,885000,44250,840750
OD009965,ORD006382,PROD0028,1,95000,2,95000,1900,93100
OD009966,ORD006383,PROD0033,5,98000,0,490000,0,490000
OD009967,ORD006384,PROD0150,1,255000,10,255000,25500,229500
OD009968,ORD006385,PROD0109,10,150000,5,1500000,75000,1425000
OD009969,ORD006386,PROD0045,10,110000,5,1100000,55000,1045000
OD009970,ORD006387,PROD0070,3,126000,0,378000,0,378000
OD009971,ORD006387,PROD0177,7,120000,10,840000,84000,756000
OD009972,ORD006387,PROD0067,4,120000,5,480000,24000,456000
OD009973,ORD006388,PROD0072,7,125000,0,875000,0,875000
OD009974,ORD006389,PROD0167,6,295000,2,1770000,35400,1734600
OD009975,ORD006390,PROD0041,8,95000,5,760000,38000,722000
OD009976,ORD006391,PROD0092,8,150000,2,1200000,24000,1176000
OD009977,ORD006392,PROD0063,1,140000,0,140000,0,140000
OD009978,ORD006392,PROD0099,9,134000,2,1206000,24120,1181880
OD009979,ORD006393,PROD0053,3,108000,0,324000,0,324000
OD009980,ORD006393,PROD0180,7,142869,0,1000083,0,1000083
OD009981,ORD006394,PROD0028,7,95000,5,665000,33250,631750
OD009982,ORD006394,PROD0112,7,170000,5,1190000,59500,1130500
OD009983,ORD006395,PROD0127,8,225000,2,1800000,36000,1764000
OD009984,ORD006396,PROD0161,2,195000,15,390000,58500,331500
OD009985,ORD006397,PROD0020,7,95000,0,665000,0,665000
OD009986,ORD006398,PROD0173,4,299000,5,1196000,59800,1136200
OD009987,ORD006398,PROD0050,5,98000,5,490000,24500,465500
OD009988,ORD006398,PROD0140,2,225000,5,450000,22500,427500
OD009989,ORD006399,PROD0011,6,75000,0,450000,0,450000
OD009990,ORD006399,PROD0029,4,100000,5,400000,20000,380000
OD009991,ORD006400,PROD0107,7,142000,5,994000,49700,944300
OD009992,ORD006401,PROD0024,5,98000,0,490000,0,490000
OD009993,ORD006401,PROD0090,5,145000,0,725000,0,725000
OD009994,ORD006402,PROD0087,6,150000,2,900000,18000,882000
OD009995,ORD006402,PROD0095,6,162000,2,972000,19440,952560
OD009996,ORD006403,PROD0013,7,80000,0,560000,0,560000
OD009997,ORD006403,PROD0147,1,195000,0,195000,0,195000
OD009998,ORD006404,PROD0061,9,155000,5,1395000,69750,1325250
OD009999,ORD006404,PROD0144,2,295000,7,590000,41300,548700
OD010000,ORD006405,PROD0042,3,98000,7,294000,20580,273420
OD010001,ORD006405,PROD0042,8,98000,5,784000,39200,744800
OD010002,ORD006405,PROD0008,1,70000,0,70000,0,70000
OD010003,ORD006406,PROD0171,4,255000,0,1020000,0,1020000
OD010004,ORD006407,PROD0080,7,145000,7,1015000,71050,943950
OD010005,ORD006408,PROD0027,8,92000,0,736000,0,736000
OD010006,ORD006408,PROD0050,9,98000,5,882000,44100,837900
OD010007,ORD006408,PROD0028,7,95000,5,665000,33250,631750
OD010008,ORD006409,PROD0021,3,95000,5,285000,14250,270750
OD010009,ORD006409,PROD0015,4,80000,2,320000,6400,313600
OD010010,ORD006410,PROD0147,1,195000,0,195000,0,195000
OD010011,ORD006410,PROD0117,8,175000,7,1400000,98000,1302000
OD010012,ORD006411,PROD0183,1,324367,0,324367,0,324367
OD010013,ORD006412,PROD0195,2,160472,0,320944,0,320944
OD010014,ORD006413,PROD0125,10,195000,0,1950000,0,1950000
OD010015,ORD006413,PROD0108,2,145000,7,290000,20300,269700
OD010016,ORD006413,PROD0186,3,265147,15,795441,119316.15,676124.85
OD010017,ORD006414,PROD0189,5,235752,5,1178760,58938,1119822
OD010018,ORD006415,PROD0034,2,98000,2,196000,3920,192080
OD010019,ORD006415,PROD0120,7,190000,5,1330000,66500,1263500
OD010020,ORD006416,PROD0154,4,200000,2,800000,16000,784000
OD010021,ORD006417,PROD0175,3,435000,2,1305000,26100,1278900
OD010022,ORD006417,PROD0082,6,138000,15,828000,124200,703800
OD010023,ORD006417,PROD0128,4,250000,10,1000000,100000,900000
OD010024,ORD006418,PROD0098,3,132000,5,396000,19800,376200
OD010025,ORD006419,PROD0126,9,210000,0,1890000,0,1890000
OD010026,ORD006419,PROD0133,6,295000,2,1770000,35400,1734600
OD010027,ORD006419,PROD0117,9,175000,0,1575000,0,1575000
OD010028,ORD006420,PROD0157,4,250000,5,1000000,50000,950000
OD010029,ORD006421,PROD0015,10,80000,2,800000,16000,784000
OD010030,ORD006421,PROD0012,9,75000,2,675000,13500,661500
OD010031,ORD006421,PROD0167,1,295000,10,295000,29500,265500
OD010032,ORD006422,PROD0078,2,140000,10,280000,28000,252000
OD010033,ORD006423,PROD0078,8,140000,0,1120000,0,1120000
OD010034,ORD006423,PROD0153,3,195000,5,585000,29250,555750
OD010035,ORD006424,PROD0110,8,155000,10,1240000,124000,1116000
OD010036,ORD006424,PROD0107,5,142000,15,710000,106500,603500
OD010037,ORD006425,PROD0187,3,225148,7,675444,47281.08,628162.92
OD010038,ORD006426,PROD0069,3,125000,0,375000,0,375000
OD010039,ORD006427,PROD0053,3,108000,5,324000,16200,307800
OD010040,ORD006427,PROD0009,7,75000,5,525000,26250,498750
OD010041,ORD006428,PROD0189,1,235752,0,235752,0,235752
OD010042,ORD006428,PROD0002,2,50000,10,100000,10000,90000
OD010043,ORD006429,PROD0084,9,140000,5,1260000,63000,1197000
OD010044,ORD006430,PROD0086,4,148000,10,592000,59200,532800
OD010045,ORD006431,PROD0186,7,265147,0,1856029,0,1856029
OD010046,ORD006431,PROD0097,3,130000,7,390000,27300,362700
OD010047,ORD006432,PROD0002,1,50000,5,50000,2500,47500
OD010048,ORD006432,PROD0046,5,115000,2,575000,11500,563500
OD010049,ORD006433,PROD0103,3,148000,10,444000,44400,399600
OD010050,ORD006433,PROD0160,8,310000,7,2480000,173600,2306400
OD010051,ORD006434,PROD0012,9,75000,5,675000,33750,641250
OD010052,ORD006435,PROD0145,9,170000,15,1530000,229500,1300500
OD010053,ORD006436,PROD0035,7,98000,7,686000,48020,637980
OD010054,ORD006437,PROD0038,1,111000,5,111000,5550,105450
OD010055,ORD006438,PROD0029,9,100000,0,900000,0,900000
OD010056,ORD006438,PROD0038,9,111000,5,999000,49950,949050
OD010057,ORD006438,PROD0124,2,178000,2,356000,7120,348880
OD010058,ORD006439,PROD0173,5,299000,5,1495000,74750,1420250
OD010059,ORD006440,PROD0014,10,80000,0,800000,0,800000
OD010060,ORD006441,PROD0184,9,79485,10,715365,71536.5,643828.5
OD010061,ORD006442,PROD0045,3,110000,7,330000,23100,306900
OD010062,ORD006443,PROD0197,7,221508,7,1550556,108538.92,1442017.08
OD010063,ORD006443,PROD0162,4,210000,7,840000,58800,781200
OD010064,ORD006444,PROD0138,9,190000,0,1710000,0,1710000
OD010065,ORD006444,PROD0099,10,134000,5,1340000,67000,1273000
OD010066,ORD006445,PROD0186,8,265147,7,2121176,148482.32,1972693.68
OD010067,ORD006445,PROD0095,4,162000,5,648000,32400,615600
OD010068,ORD006446,PROD0030,4,100000,5,400000,20000,380000
OD010069,ORD006447,PROD0067,6,120000,2,720000,14400,705600
OD010070,ORD006447,PROD0032,10,105000,5,1050000,52500,997500
OD010071,ORD006448,PROD0053,4,108000,0,432000,0,432000
OD010072,ORD006448,PROD0009,6,75000,0,450000,0,450000
OD010073,ORD006448,PROD0094,8,158000,2,1264000,25280,1238720
OD010074,ORD006449,PROD0108,4,145000,5,580000,29000,551000
OD010075,ORD006449,PROD0102,4,143000,2,572000,11440,560560
OD010076,ORD006449,PROD0045,4,110000,5,440000,22000,418000
OD010077,ORD006450,PROD0054,5,115000,10,575000,57500,517500
OD010078,ORD006451,PROD0114,1,155500,0,155500,0,155500
OD010079,ORD006452,PROD0066,1,114500,5,114500,5725,108775
OD010080,ORD006452,PROD0002,7,50000,15,350000,52500,297500
OD010081,ORD006452,PROD0144,10,295000,15,2950000,442500,2507500
OD010082,ORD006453,PROD0106,9,140000,5,1260000,63000,1197000
OD010083,ORD006453,PROD0039,10,115000,7,1150000,80500,1069500
OD010084,ORD006454,PROD0178,9,115000,0,1035000,0,1035000
OD010085,ORD006455,PROD0052,9,105000,7,945000,66150,878850
OD010086,ORD006455,PROD0146,1,185000,15,185000,27750,157250
OD010087,ORD006456,PROD0010,9,75000,2,675000,13500,661500
OD010088,ORD006456,PROD0074,5,132000,0,660000,0,660000
OD010089,ORD006457,PROD0050,7,98000,0,686000,0,686000
OD010090,ORD006457,PROD0014,9,80000,2,720000,14400,705600
OD010091,ORD006458,PROD0087,1,150000,2,150000,3000,147000
OD010092,ORD006459,PROD0050,3,98000,5,294000,14700,279300
OD010093,ORD006459,PROD0051,1,102500,5,102500,5125,97375
OD010094,ORD006460,PROD0101,5,138000,10,690000,69000,621000
OD010095,ORD006460,PROD0175,8,435000,10,3480000,348000,3132000
OD010096,ORD006461,PROD0052,5,105000,2,525000,10500,514500
OD010097,ORD006462,PROD0032,6,105000,7,630000,44100,585900
OD010098,ORD006462,PROD0156,3,225000,5,675000,33750,641250
OD010099,ORD006463,PROD0084,3,140000,7,420000,29400,390600
OD010100,ORD006464,PROD0188,6,254957,7,1529742,107081.94,1422660.06
OD010101,ORD006465,PROD0142,1,265000,10,265000,26500,238500
OD010102,ORD006465,PROD0036,5,102000,0,510000,0,510000
OD010103,ORD006466,PROD0154,10,200000,7,2000000,140000,1860000
OD010104,ORD006467,PROD0002,6,50000,0,300000,0,300000
OD010105,ORD006468,PROD0092,1,150000,5,150000,7500,142500
OD010106,ORD006468,PROD0017,5,90000,15,450000,67500,382500
OD010107,ORD006469,PROD0155,4,220000,5,880000,44000,836000
OD010108,ORD006469,PROD0161,7,195000,10,1365000,136500,1228500
OD010109,ORD006470,PROD0188,7,254957,7,1784699,124928.93,1659770.07
OD010110,ORD006470,PROD0011,10,75000,7,750000,52500,697500
OD010111,ORD006471,PROD0170,7,245000,0,1715000,0,1715000
OD010112,ORD006472,PROD0150,3,255000,0,765000,0,765000
OD010113,ORD006472,PROD0171,2,255000,10,510000,51000,459000
OD010114,ORD006473,PROD0082,2,138000,5,276000,13800,262200
OD010115,ORD006474,PROD0131,7,280000,5,1960000,98000,1862000
OD010116,ORD006475,PROD0086,6,148000,0,888000,0,888000
OD010117,ORD006476,PROD0136,4,380000,0,1520000,0,1520000
OD010118,ORD006477,PROD0147,8,195000,5,1560000,78000,1482000
OD010119,ORD006477,PROD0059,2,135000,0,270000,0,270000
OD010120,ORD006478,PROD0065,8,110000,2,880000,17600,862400
OD010121,ORD006479,PROD0197,7,221508,10,1550556,155055.6,1395500.4
OD010122,ORD006479,PROD0163,2,225000,2,450000,9000,441000
OD010123,ORD006480,PROD0011,10,75000,5,750000,37500,712500
OD010124,ORD006480,PROD0019,9,95000,0,855000,0,855000
OD010125,ORD006480,PROD0159,8,285000,5,2280000,114000,2166000
OD010126,ORD006481,PROD0144,7,295000,7,2065000,144550,1920450
OD010127,ORD006482,PROD0043,2,98000,0,196000,0,196000
OD010128,ORD006482,PROD0181,10,90661,5,906610,45330.5,861279.5
OD010129,ORD006483,PROD0004,2,60000,5,120000,6000,114000
OD010130,ORD006483,PROD0033,9,98000,7,882000,61740,820260
OD010131,ORD006484,PROD0111,5,16000,2,80000,1600,78400
OD010132,ORD006485,PROD0111,7,16000,10,112000,11200,100800
OD010133,ORD006486,PROD0043,1,98000,5,98000,4900,93100
OD010134,ORD006486,PROD0129,4,235000,0,940000,0,940000
OD010135,ORD006487,PROD0168,1,320000,0,320000,0,320000
OD010136,ORD006488,PROD0027,8,92000,10,736000,73600,662400
OD010137,ORD006488,PROD0157,3,250000,0,750000,0,750000
OD010138,ORD006489,PROD0109,4,150000,7,600000,42000,558000
OD010139,ORD006490,PROD0181,2,90661,15,181322,27198.3,154123.7
OD010140,ORD006491,PROD0051,2,102500,10,205000,20500,184500
OD010141,ORD006491,PROD0138,6,190000,2,1140000,22800,1117200
OD010142,ORD006492,PROD0151,4,265000,0,1060000,0,1060000
OD010143,ORD006493,PROD0072,1,125000,0,125000,0,125000
OD010144,ORD006493,PROD0114,9,155500,2,1399500,27990,1371510
OD010145,ORD006494,PROD0147,3,195000,5,585000,29250,555750
OD010146,ORD006494,PROD0083,1,138000,5,138000,6900,131100
OD010147,ORD006495,PROD0133,1,295000,5,295000,14750,280250
OD010148,ORD006496,PROD0149,5,225000,7,1125000,78750,1046250
OD010149,ORD006496,PROD0048,6,122200,0,733200,0,733200
OD010150,ORD006497,PROD0147,2,195000,2,390000,7800,382200
OD010151,ORD006498,PROD0119,4,185000,7,740000,51800,688200
OD010152,ORD006498,PROD0043,4,98000,10,392000,39200,352800
OD010153,ORD006499,PROD0169,1,220000,10,220000,22000,198000
OD010154,ORD006500,PROD0006,7,65000,15,455000,68250,386750
OD010155,ORD006501,PROD0122,4,165000,7,660000,46200,613800
OD010156,ORD006501,PROD0050,8,98000,15,784000,117600,666400
OD010157,ORD006502,PROD0142,1,265000,10,265000,26500,238500
OD010158,ORD006502,PROD0177,1,120000,5,120000,6000,114000
OD010159,ORD006502,PROD0134,9,310000,7,2790000,195300,2594700
OD010160,ORD006503,PROD0080,4,145000,2,580000,11600,568400
OD010161,ORD006504,PROD0128,4,250000,10,1000000,100000,900000
OD010162,ORD006505,PROD0041,5,95000,5,475000,23750,451250
OD010163,ORD006505,PROD0017,7,90000,10,630000,63000,567000
OD010164,ORD006506,PROD0074,8,132000,0,1056000,0,1056000
OD010165,ORD006507,PROD0123,8,170000,2,1360000,27200,1332800
